dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j20,PSP41.SCH,solver_3,feasible,51,1606.8,2.00,8,42,120,true,"4, 0, 0, 28, 22, 8, 12, 33, 28, 12, 5, 35, 48, 45, 43, 9, 33, 43, 49, 12"
sm_j20,PSP43.SCH,solver_3,feasible,42,1602.1,2.00,8,42,120,true,"34, 26, 0, 13, 21, 19, 0, 9, 39, 9, 28, 9, 19, 17, 28, 0, 21, 40, 34, 32"
sm_j20,PSP42.SCH,solver_3,feasible,46,1607.1,2.00,8,42,120,true,"7, 0, 0, 5, 13, 16, 21, 16, 24, 27, 34, 31, 31, 7, 24, 13, 43, 11, 37, 32"
sm_j20,PSP44.SCH,solver_3,feasible,38,1601.8,2.00,8,42,120,true,"13, 4, 0, 0, 24, 28, 16, 13, 0, 8, 31, 29, 37, 22, 33, 29, 4, 2, 34, 13"
sm_j20,PSP45.SCH,solver_3,feasible,33,1602.0,2.00,8,42,120,true,"0, 10, 0, 17, 0, 0, 12, 12, 10, 6, 18, 18, 28, 20, 30, 20, 12, 28, 25, 32"
sm_j20,PSP46.SCH,solver_3,feasible,45,1601.9,2.00,8,42,120,true,"6, 6, 0, 4, 0, 0, 15, 15, 0, 26, 19, 29, 16, 16, 35, 36, 44, 25, 26, 36"
sm_j20,PSP47.SCH,solver_3,feasible,45,1601.7,2.00,8,42,120,true,"10, 11, 0, 2, 0, 6, 10, 0, 0, 6, 11, 14, 19, 41, 19, 15, 43, 32, 23, 22"
sm_j20,PSP48.SCH,solver_3,feasible,42,1600.2,2.00,8,42,120,true,"6, 16, 0, 2, 0, 9, 9, 7, 0, 16, 33, 24, 18, 40, 24, 39, 34, 33, 33, 18"
sm_j20,PSP50.SCH,solver_3,feasible,44,1603.3,2.00,8,42,120,true,"17, 24, 10, 42, 10, 0, 0, 8, 24, 27, 21, 19, 40, 0, 26, 43, 43, 27, 35, 34"
sm_j20,PSP49.SCH,solver_3,feasible,40,1604.2,2.00,8,42,120,true,"8, 6, 13, 0, 15, 19, 6, 12, 23, 25, 0, 15, 30, 31, 37, 23, 20, 30, 29, 37"
sm_j20,PSP51.SCH,solver_3,feasible,29,1600.5,2.00,8,42,120,true,"1, 0, 5, 0, 0, 9, 0, 5, 5, 0, 10, 9, 22, 14, 18, 24, 26, 14, 13, 21"
sm_j20,PSP52.SCH,solver_3,feasible,25,1608.8,2.00,8,42,120,true,"0, 8, 0, 0, 17, 0, 8, 10, 5, 0, 9, 16, 14, 21, 16, 21, 19, 9, 23, 21"
sm_j20,PSP53.SCH,solver_3,feasible,40,1600.2,2.00,8,42,120,true,"17, 0, 3, 0, 16, 4, 15, 5, 4, 0, 18, 22, 5, 12, 10, 25, 24, 15, 33, 29"
sm_j20,PSP54.SCH,solver_3,feasible,30,1601.8,2.00,8,42,120,true,"9, 7, 4, 5, 0, 0, 0, 0, 10, 13, 5, 9, 5, 15, 10, 9, 15, 19, 15, 24"
