dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j10,PSP45.SCH,solver_topological,feasible,43,0.3,,8,,,true,"10, 9, 10, 37, 28, 0, 18, 28, 9, 0"
sm_j10,PSP48.SCH,solver_topological,feasible,32,0.1,,8,,,true,"4, 20, 17, 0, 19, 10, 0, 14, 19, 24"
sm_j10,PSP47.SCH,solver_topological,feasible,27,0.2,,8,,,true,"5, 1, 0, 1, 11, 11, 20, 17, 22, 1"
sm_j10,PSP51.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP49.SCH,solver_topological,feasible,28,0.2,,8,,,true,"0, 4, 0, 1, 4, 14, 10, 20, 21, 20"
sm_j10,PSP50.SCH,solver_topological,feasible,60,0.1,,8,,,true,"0, 7, 22, 13, 44, 26, 59, 35, 26, 54"
sm_j10,PSP53.SCH,solver_topological,feasible,32,0.1,,8,,,true,"7, 0, 7, 16, 7, 0, 11, 26, 11, 16"
sm_j10,PSP52.SCH,solver_topological,feasible,28,0.2,,8,,,true,"7, 0, 11, 0, 0, 24, 18, 7, 19, 18"
sm_j10,PSP54.SCH,solver_topological,feasible,26,0.1,,8,,,true,"8, 0, 9, 0, 0, 9, 16, 16, 21, 24"
sm_j10,PSP57.SCH,solver_topological,feasible,30,0.1,,8,,,true,"0, 0, 4, 12, 8, 19, 21, 20, 20, 12"
sm_j10,PSP55.SCH,solver_topological,feasible,22,0.2,,8,,,true,"1, 0, 0, 9, 14, 1, 2, 5, 16, 2"
sm_j10,PSP59.SCH,solver_topological,feasible,33,0.0,,8,,,true,"0, 0, 0, 3, 11, 19, 15, 15, 24, 20"
sm_j10,PSP56.SCH,solver_topological,feasible,22,0.2,,8,,,true,"0, 1, 5, 8, 0, 9, 16, 0, 0, 10"
sm_j10,PSP58.SCH,solver_topological,feasible,23,0.3,,8,,,true,"0, 6, 0, 0, 8, 16, 17, 12, 10, 6"
sm_j10,PSP60.SCH,solver_topological,feasible,31,0.1,,8,,,true,"0, 5, 0, 10, 19, 4, 13, 16, 0, 24"
sm_j10,PSP62.SCH,solver_topological,feasible,52,0.3,,8,,,true,"14, 23, 0, 8, 5, 36, 33, 32, 40, 46"
sm_j10,PSP61.SCH,solver_topological,feasible,58,0.4,,8,,,true,"9, 0, 26, 19, 17, 33, 54, 47, 46, 39"
sm_j10,PSP63.SCH,solver_topological,feasible,67,0.1,,8,,,true,"9, 16, 34, 24, 30, 0, 59, 49, 43, 46"
sm_j10,PSP66.SCH,solver_topological,feasible,52,0.1,,8,,,true,"2, 0, 5, 22, 14, 29, 35, 34, 44, 42"
sm_j10,PSP65.SCH,solver_topological,feasible,52,0.1,,8,,,true,"17, 7, 0, 20, 13, 26, 42, 36, 34, 31"
sm_j10,PSP69.SCH,solver_topological,feasible,45,0.1,,8,,,true,"0, 2, 22, 23, 35, 13, 31, 28, 40, 5"
sm_j10,PSP64.SCH,solver_topological,feasible,47,0.2,,8,,,true,"10, 17, 18, 0, 22, 37, 33, 23, 39, 46"
sm_j10,PSP71.SCH,solver_topological,feasible,36,0.1,,8,,,true,"0, 2, 6, 2, 17, 15, 26, 24, 15, 6"
sm_j10,PSP67.SCH,solver_topological,feasible,67,0.2,,8,,,true,"12, 22, 32, 10, 0, 43, 59, 55, 38, 51"
sm_j10,PSP72.SCH,solver_topological,feasible,48,0.1,,8,,,true,"10, 0, 0, 27, 4, 41, 35, 4, 45, 17"
sm_j10,PSP73.SCH,solver_topological,feasible,32,0.0,,8,,,true,"0, 4, 21, 18, 10, 16, 29, 0, 16, 29"
sm_j10,PSP68.SCH,solver_topological,feasible,55,0.3,,8,,,true,"13, 20, 0, 6, 20, 26, 46, 40, 43, 31"
sm_j10,PSP75.SCH,solver_topological,feasible,27,0.1,,8,,,true,"10, 6, 10, 0, 0, 23, 23, 24, 26, 17"
sm_j10,PSP70.SCH,solver_topological,feasible,54,0.2,,8,,,true,"19, 9, 24, 6, 0, 33, 53, 26, 43, 34"
sm_j10,PSP76.SCH,solver_topological,feasible,34,0.1,,8,,,true,"0, 11, 7, 0, 17, 31, 18, 28, 18, 22"
sm_j10,PSP74.SCH,solver_topological,feasible,43,0.2,,8,,,true,"5, 8, 0, 7, 25, 34, 12, 37, 21, 0"
sm_j10,PSP78.SCH,solver_topological,feasible,23,0.1,,8,,,true,"0, 9, 5, 4, 0, 16, 12, 12, 21, 16"
sm_j10,PSP82.SCH,solver_topological,feasible,17,0.0,,8,,,true,"0, 5, 0, 0, 7, 11, 5, 6, 11, 6"
sm_j10,PSP80.SCH,solver_topological,feasible,31,0.1,,8,,,true,"10, 0, 0, 8, 8, 18, 24, 16, 25, 29"
sm_j10,PSP81.SCH,solver_topological,feasible,23,0.1,,8,,,true,"9, 0, 3, 7, 0, 14, 11, 0, 13, 12"
sm_j10,PSP77.SCH,solver_topological,feasible,57,0.1,,8,,,true,"5, 0, 0, 8, 18, 47, 36, 9, 40, 28"
sm_j10,PSP83.SCH,solver_topological,feasible,20,0.1,,8,,,true,"0, 0, 5, 5, 0, 12, 7, 7, 9, 7"
sm_j10,PSP79.SCH,solver_topological,feasible,31,0.2,,8,,,true,"25, 5, 0, 0, 9, 26, 16, 13, 16, 13"
sm_j10,PSP84.SCH,solver_topological,feasible,38,0.1,,8,,,true,"7, 7, 14, 16, 26, 27, 34, 0, 16, 27"
sm_j10,PSP85.SCH,solver_topological,feasible,23,0.1,,8,,,true,"0, 0, 5, 0, 7, 6, 0, 15, 6, 15"
sm_j10,PSP87.SCH,solver_topological,feasible,36,0.1,,8,,,true,"0, 6, 0, 2, 10, 22, 7, 17, 26, 19"
sm_j10,PSP86.SCH,solver_topological,feasible,39,0.2,,8,,,true,"17, 10, 0, 0, 10, 27, 31, 15, 34, 31"
sm_j10,PSP88.SCH,solver_topological,feasible,36,0.1,,8,,,true,"0, 8, 16, 10, 0, 24, 20, 31, 0, 17"
sm_j10,PSP91.SCH,solver_topological,feasible,42,0.1,,8,,,true,"0, 0, 22, 29, 9, 35, 29, 32, 11, 18"
sm_j10,PSP92.SCH,solver_topological,feasible,47,0.1,,8,,,true,"0, 0, 9, 0, 9, 33, 19, 33, 25, 42"
sm_j10,PSP90.SCH,solver_topological,feasible,42,0.1,,8,,,true,"7, 0, 0, 0, 7, 27, 10, 27, 32, 17"
sm_j10,PSP93.SCH,solver_topological,feasible,39,0.1,,8,,,true,"13, 7, 7, 23, 37, 0, 37, 13, 32, 32"
sm_j10,PSP89.SCH,solver_topological,feasible,31,0.2,,8,,,true,"10, 0, 10, 13, 0, 16, 21, 28, 27, 21"
sm_j10,PSP95.SCH,solver_topological,feasible,34,0.1,,8,,,true,"10, 3, 3, 10, 0, 15, 8, 17, 16, 25"
sm_j10,PSP96.SCH,solver_topological,feasible,38,0.1,,8,,,true,"9, 6, 6, 18, 0, 18, 12, 0, 12, 28"
sm_j10,PSP94.SCH,solver_topological,feasible,40,0.1,,8,,,true,"10, 0, 5, 7, 16, 16, 26, 7, 23, 33"
sm_j10,PSP98.SCH,solver_topological,feasible,35,0.1,,8,,,true,"8, 8, 0, 0, 6, 16, 26, 11, 11, 34"
sm_j10,PSP100.SCH,solver_topological,feasible,43,0.1,,8,,,true,"4, 4, 9, 18, 26, 36, 26, 18, 9, 0"
sm_j10,PSP97.SCH,solver_topological,feasible,41,0.2,,8,,,true,"0, 1, 24, 4, 24, 14, 28, 33, 14, 14"
sm_j10,PSP103.SCH,solver_topological,feasible,18,0.0,,8,,,true,"0, 3, 0, 0, 0, 8, 4, 4, 13, 8"
sm_j10,PSP102.SCH,solver_topological,feasible,47,0.1,,8,,,true,"9, 0, 19, 3, 37, 0, 19, 29, 37, 41"
sm_j10,PSP104.SCH,solver_topological,feasible,39,0.1,,8,,,true,"8, 1, 0, 0, 0, 21, 15, 21, 8, 29"
sm_j10,PSP99.SCH,solver_topological,feasible,36,0.2,,8,,,true,"11, 0, 6, 19, 11, 0, 2, 28, 33, 15"
sm_j10,PSP101.SCH,solver_topological,feasible,54,0.1,,8,,,true,"0, 8, 15, 15, 39, 4, 48, 23, 30, 0"
sm_j10,PSP108.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP105.SCH,solver_topological,feasible,21,0.0,,8,,,true,"5, 0, 4, 0, 3, 8, 14, 15, 14, 8"
sm_j10,PSP107.SCH,solver_topological,feasible,36,0.1,,8,,,true,"0, 0, 0, 23, 19, 4, 5, 32, 11, 10"
sm_j10,PSP106.SCH,solver_topological,feasible,55,0.1,,8,,,true,"0, 19, 9, 29, 19, 22, 36, 46, 46, 9"
sm_j10,PSP109.SCH,solver_topological,feasible,39,0.1,,8,,,true,"8, 16, 32, 25, 29, 36, 0, 0, 16, 29"
sm_j10,PSP111.SCH,solver_topological,feasible,26,0.1,,8,,,true,"0, 1, 0, 14, 5, 20, 7, 14, 7, 19"
sm_j10,PSP110.SCH,solver_topological,feasible,44,0.1,,8,,,true,"26, 4, 12, 20, 0, 31, 12, 26, 38, 0"
sm_j10,PSP112.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP115.SCH,solver_topological,feasible,37,0.0,,8,,,true,"0, 7, 1, 14, 12, 7, 26, 27, 27, 19"
sm_j10,PSP113.SCH,solver_topological,feasible,23,0.2,,8,,,true,"0, 0, 0, 9, 10, 5, 9, 13, 13, 9"
sm_j10,PSP114.SCH,solver_topological,feasible,34,0.1,,8,,,true,"0, 0, 0, 5, 0, 10, 20, 25, 10, 10"
sm_j10,PSP119.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP118.SCH,solver_topological,feasible,36,0.1,,8,,,true,"0, 0, 0, 7, 17, 0, 7, 4, 27, 34"
sm_j10,PSP117.SCH,solver_topological,feasible,27,0.1,,8,,,true,"0, 4, 0, 6, 0, 19, 14, 15, 6, 14"
sm_j10,PSP122.SCH,solver_topological,feasible,47,0.1,,8,,,true,"0, 0, 20, 9, 19, 33, 30, 35, 42, 35"
sm_j10,PSP121.SCH,solver_topological,feasible,56,0.1,,8,,,true,"9, 0, 2, 16, 27, 22, 43, 31, 48, 36"
sm_j10,PSP123.SCH,solver_topological,feasible,60,0.1,,8,,,true,"19, 0, 3, 42, 13, 28, 35, 43, 55, 48"
sm_j10,PSP116.SCH,solver_topological,feasible,17,0.1,,8,,,true,"0, 1, 6, 1, 2, 13, 8, 2, 2, 6"
sm_j10,PSP125.SCH,solver_topological,feasible,59,0.1,,8,,,true,"11, 21, 0, 23, 9, 44, 30, 35, 34, 49"
sm_j10,PSP120.SCH,solver_topological,feasible,40,0.1,,8,,,true,"0, 8, 15, 0, 9, 27, 31, 31, 17, 10"
sm_j10,PSP124.SCH,solver_topological,feasible,48,0.1,,8,,,true,"12, 8, 9, 0, 15, 35, 19, 26, 17, 44"
sm_j10,PSP126.SCH,solver_topological,feasible,57,0.1,,8,,,true,"24, 18, 0, 10, 33, 24, 44, 49, 38, 54"
sm_j10,PSP130.SCH,solver_topological,feasible,42,0.1,,8,,,true,"3, 0, 10, 13, 18, 13, 39, 26, 33, 26"
sm_j10,PSP128.SCH,solver_topological,feasible,46,0.1,,8,,,true,"18, 8, 8, 0, 8, 28, 28, 44, 37, 36"
sm_j10,PSP127.SCH,solver_topological,feasible,51,0.2,,8,,,true,"0, 2, 5, 30, 41, 16, 31, 23, 10, 50"
sm_j10,PSP129.SCH,solver_topological,feasible,51,0.1,,8,,,true,"0, 0, 9, 14, 23, 36, 46, 28, 37, 23"
sm_j10,PSP131.SCH,solver_topological,feasible,39,0.1,,8,,,true,"10, 0, 9, 20, 24, 24, 26, 0, 30, 26"
sm_j10,PSP132.SCH,solver_topological,feasible,33,0.1,,8,,,true,"9, 4, 0, 4, 0, 13, 22, 18, 18, 23"
sm_j10,PSP133.SCH,solver_topological,feasible,30,0.1,,8,,,true,"7, 0, 10, 0, 18, 22, 11, 10, 28, 21"
sm_j10,PSP136.SCH,solver_topological,feasible,48,0.1,,8,,,true,"40, 13, 5, 35, 23, 29, 23, 41, 36, 0"
sm_j10,PSP137.SCH,solver_topological,feasible,43,0.1,,8,,,true,"1, 0, 1, 21, 38, 8, 17, 28, 39, 41"
sm_j10,PSP139.SCH,solver_topological,feasible,53,0.1,,8,,,true,"0, 3, 0, 14, 5, 29, 39, 47, 47, 19"
sm_j10,PSP135.SCH,solver_topological,feasible,49,0.1,,8,,,true,"0, 4, 10, 26, 16, 39, 42, 26, 32, 0"
sm_j10,PSP142.SCH,solver_topological,feasible,32,0.1,,8,,,true,"4, 4, 2, 12, 12, 0, 28, 0, 22, 22"
sm_j10,PSP141.SCH,solver_topological,feasible,27,0.1,,8,,,true,"0, 5, 14, 0, 9, 24, 19, 17, 17, 16"
sm_j10,PSP138.SCH,solver_topological,feasible,45,0.2,,8,,,true,"10, 0, 7, 0, 0, 22, 41, 17, 31, 13"
sm_j10,PSP134.SCH,solver_topological,feasible,31,0.1,,8,,,true,"1, 0, 5, 0, 0, 18, 8, 23, 15, 28"
sm_j10,PSP145.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP140.SCH,solver_topological,feasible,37,0.1,,8,,,true,"7, 0, 7, 0, 0, 18, 24, 30, 34, 10"
sm_j10,PSP144.SCH,solver_topological,feasible,22,0.1,,8,,,true,"0, 0, 9, 17, 4, 0, 20, 17, 2, 8"
sm_j10,PSP143.SCH,solver_topological,feasible,31,0.1,,8,,,true,"9, 6, 0, 6, 0, 16, 16, 28, 23, 23"
sm_j10,PSP146.SCH,solver_topological,feasible,32,0.1,,8,,,true,"7, 0, 0, 0, 0, 10, 10, 23, 16, 30"
sm_j10,PSP147.SCH,solver_topological,feasible,29,0.2,,8,,,true,"0, 0, 0, 8, 10, 4, 26, 4, 16, 10"
sm_j10,PSP151.SCH,solver_topological,feasible,74,0.1,,8,,,true,"9, 22, 0, 12, 37, 40, 31, 47, 57, 66"
sm_j10,PSP150.SCH,solver_topological,feasible,26,0.1,,8,,,true,"0, 6, 0, 0, 6, 9, 23, 13, 1, 15"
sm_j10,PSP153.SCH,solver_topological,feasible,53,0.1,,8,,,true,"17, 7, 11, 0, 22, 28, 27, 51, 37, 44"
sm_j10,PSP148.SCH,solver_topological,feasible,38,0.2,,8,,,true,"0, 0, 18, 0, 18, 12, 10, 37, 33, 26"
sm_j10,PSP154.SCH,solver_topological,feasible,40,0.0,,8,,,true,"0, 8, 1, 32, 19, 29, 16, 23, 31, 33"
sm_j10,PSP152.SCH,solver_topological,feasible,49,0.3,,8,,,true,"9, 17, 24, 34, 22, 36, 0, 41, 47, 21"
sm_j10,PSP156.SCH,solver_topological,feasible,62,0.1,,8,,,true,"8, 0, 17, 32, 27, 34, 51, 24, 43, 54"
sm_j10,PSP157.SCH,solver_topological,feasible,61,0.1,,8,,,true,"15, 0, 7, 6, 23, 42, 38, 58, 28, 48"
sm_j10,PSP149.SCH,solver_topological,feasible,25,0.2,,8,,,true,"2, 0, 6, 0, 0, 17, 8, 22, 10, 8"
sm_j10,PSP155.SCH,solver_topological,feasible,49,0.2,,8,,,true,"25, 0, 10, 1, 13, 38, 44, 20, 29, 11"
sm_j10,PSP158.SCH,solver_topological,feasible,59,0.1,,8,,,true,"14, 12, 2, 0, 23, 32, 45, 43, 39, 51"
sm_j10,PSP159.SCH,solver_topological,feasible,57,0.1,,8,,,true,"29, 10, 19, 0, 45, 30, 33, 38, 34, 47"
sm_j10,PSP160.SCH,solver_topological,feasible,59,0.1,,8,,,true,"0, 3, 17, 53, 12, 43, 26, 54, 18, 36"
sm_j10,PSP162.SCH,solver_topological,feasible,39,0.1,,8,,,true,"5, 0, 2, 0, 13, 9, 26, 28, 35, 17"
sm_j10,PSP161.SCH,solver_topological,feasible,34,0.2,,8,,,true,"3, 10, 0, 8, 0, 14, 23, 33, 14, 23"
sm_j10,PSP165.SCH,solver_topological,feasible,45,0.1,,8,,,true,"0, 0, 23, 25, 15, 20, 35, 10, 10, 35"
sm_j10,PSP167.SCH,solver_topological,feasible,53,0.1,,8,,,true,"0, 6, 9, 0, 14, 40, 45, 30, 22, 23"
sm_j10,PSP164.SCH,solver_topological,feasible,69,0.1,,8,,,true,"6, 7, 15, 0, 39, 29, 24, 42, 49, 59"
sm_j10,PSP168.SCH,solver_topological,feasible,60,0.1,,8,,,true,"0, 0, 20, 31, 38, 43, 53, 23, 7, 16"
sm_j10,PSP166.SCH,solver_topological,feasible,33,0.1,,8,,,true,"5, 0, 8, 0, 0, 13, 25, 29, 15, 15"
sm_j10,PSP169.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP171.SCH,solver_topological,feasible,17,0.1,,8,,,true,"0, 0, 0, 4, 6, 10, 11, 11, 12, 8"
sm_j10,PSP170.SCH,solver_topological,feasible,68,0.2,,8,,,true,"7, 0, 7, 33, 42, 47, 23, 64, 14, 57"
sm_j10,PSP174.SCH,solver_topological,feasible,27,0.1,,8,,,true,"1, 0, 0, 0, 8, 10, 10, 20, 21, 20"
sm_j10,PSP163.SCH,solver_topological,feasible,56,0.3,,8,,,true,"8, 8, 12, 0, 21, 32, 38, 46, 48, 24"
sm_j10,PSP176.SCH,solver_topological,feasible,44,0.1,,8,,,true,"9, 0, 19, 27, 19, 17, 35, 29, 29, 14"
sm_j10,PSP173.SCH,solver_topological,feasible,22,0.1,,8,,,true,"2, 0, 6, 0, 6, 15, 19, 18, 9, 21"
sm_j10,PSP172.SCH,solver_topological,feasible,36,0.2,,8,,,true,"8, 4, 0, 0, 0, 16, 26, 24, 9, 24"
sm_j10,PSP175.SCH,solver_topological,feasible,18,0.1,,8,,,true,"0, 5, 3, 5, 15, 7, 9, 0, 13, 13"
sm_j10,PSP177.SCH,solver_topological,feasible,34,0.1,,8,,,true,"0, 0, 9, 0, 1, 20, 15, 25, 27, 19"
sm_j10,PSP178.SCH,solver_topological,feasible,37,0.1,,8,,,true,"8, 8, 0, 0, 0, 17, 11, 17, 27, 21"
sm_j10,PSP179.SCH,solver_topological,feasible,27,0.1,,8,,,true,"0, 4, 0, 5, 7, 9, 14, 20, 10, 14"
sm_j10,PSP182.SCH,solver_topological,feasible,40,0.1,,8,,,true,"5, 5, 25, 10, 14, 7, 17, 0, 37, 29"
sm_j10,PSP183.SCH,solver_topological,feasible,40,0.1,,8,,,true,"11, 1, 0, 32, 17, 24, 20, 26, 32, 20"
sm_j10,PSP185.SCH,solver_topological,feasible,35,0.0,,8,,,true,"3, 3, 21, 0, 5, 18, 15, 22, 29, 29"
sm_j10,PSP180.SCH,solver_topological,feasible,43,0.2,,8,,,true,"10, 9, 18, 12, 27, 34, 18, 37, 0, 27"
sm_j10,PSP187.SCH,solver_topological,feasible,58,0.1,,8,,,true,"3, 0, 20, 0, 11, 30, 50, 43, 3, 38"
sm_j10,PSP181.SCH,solver_topological,feasible,46,0.1,,8,,,true,"25, 0, 0, 8, 16, 15, 32, 23, 36, 32"
sm_j10,PSP186.SCH,solver_topological,feasible,30,0.1,,8,,,true,"0, 0, 5, 0, 0, 18, 21, 16, 11, 11"
sm_j10,PSP184.SCH,solver_topological,feasible,46,0.1,,8,,,true,"18, 0, 35, 13, 10, 33, 26, 22, 40, 40"
sm_j10,PSP190.SCH,solver_topological,feasible,37,0.0,,8,,,true,"2, 0, 0, 2, 6, 3, 20, 26, 16, 32"
sm_j10,PSP189.SCH,solver_topological,feasible,32,0.0,,8,,,true,"0, 4, 3, 16, 7, 4, 10, 13, 23, 13"
sm_j10,PSP195.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP193.SCH,solver_topological,feasible,45,0.1,,8,,,true,"0, 14, 8, 34, 23, 0, 28, 14, 36, 19"
sm_j10,PSP196.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP188.SCH,solver_topological,feasible,38,0.2,,8,,,true,"0, 0, 9, 33, 15, 23, 16, 19, 0, 35"
sm_j10,PSP197.SCH,solver_topological,feasible,48,0.0,,8,,,true,"0, 27, 0, 29, 4, 20, 4, 39, 8, 10"
sm_j10,PSP198.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP192.SCH,solver_topological,feasible,57,0.2,,8,,,true,"0, 9, 15, 17, 37, 27, 49, 40, 27, 9"
sm_j10,PSP194.SCH,solver_topological,feasible,34,0.1,,8,,,true,"7, 0, 0, 13, 13, 8, 22, 22, 32, 16"
sm_j10,PSP191.SCH,solver_topological,feasible,51,0.1,,8,,,true,"0, 0, 16, 9, 16, 38, 26, 35, 43, 39"
sm_j10,PSP199.SCH,solver_topological,feasible,45,0.1,,8,,,true,"0, 5, 11, 6, 27, 14, 36, 18, 18, 14"
sm_j10,PSP201.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP208.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP202.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
sm_j10,PSP204.SCH,solver_topological,feasible,44,0.1,,8,,,true,"0, 9, 34, 23, 0, 33, 13, 23, 5, 35"
sm_j10,PSP203.SCH,solver_topological,feasible,28,0.0,,8,,,true,"0, 3, 17, 18, 6, 9, 20, 20, 17, 7"
sm_j10,PSP205.SCH,solver_topological,feasible,20,0.0,,8,,,true,"0, 4, 4, 10, 0, 0, 9, 6, 0, 4"
sm_j10,PSP200.SCH,solver_topological,feasible,42,0.1,,8,,,true,"0, 0, 10, 10, 24, 24, 17, 24, 33, 41"
sm_j10,PSP209.SCH,solver_topological,true_infeasible,,0.0,,8,,,true,-1
