dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j10,PSP263.SCH,solver_optimal,feasible_optimal,46,46.9,29.00,8,,,true,"2, 0, 18, 2, 9, 33, 24, 9, 24, 38"
sm_j10,PSP264.SCH,solver_optimal,feasible_optimal,43,160.3,29.00,8,,,true,"3, 0, 15, 0, 25, 35, 10, 18, 10, 42"
sm_j10,PSP205.SCH,solver_optimal,feasible_optimal,18,4089.6,29.00,8,,,true,"0, 1, 6, 8, 0, 6, 9, 4, 0, 8"
sm_j10,PSP260.SCH,solver_optimal,feasible_optimal,24,746.4,29.00,8,,,true,"0, 3, 2, 0, 14, 9, 11, 20, 6, 12"
sm_j10,PSP266.SCH,solver_optimal,feasible_optimal,35,65.7,29.00,8,,,true,"2, 0, 6, 8, 8, 2, 24, 17, 16, 34"
sm_j10,PSP267.SCH,solver_optimal,feasible_optimal,45,76.5,29.00,8,,,true,"0, 0, 10, 12, 29, 19, 19, 3, 35, 35"
sm_j10,PSP268.SCH,solver_optimal,feasible_optimal,26,113.1,29.00,8,,,true,"0, 0, 3, 21, 4, 4, 12, 9, 22, 12"
sm_j10,PSP255.SCH,solver_optimal,feasible_optimal,44,1214.2,29.00,8,,,true,"14, 10, 16, 27, 0, 20, 20, 37, 10, 41"
sm_j10,PSP265.SCH,solver_optimal,feasible_optimal,49,494.8,29.00,8,,,true,"0, 27, 19, 0, 36, 9, 36, 9, 45, 27"
sm_j10,PSP262.SCH,solver_optimal,feasible_optimal,40,1061.4,29.00,8,,,true,"0, 23, 31, 0, 18, 37, 9, 23, 8, 29"
sm_j10,PSP226.SCH,solver_optimal,feasible_optimal,47,3757.9,29.00,8,,,true,"0, 27, 42, 19, 10, 1, 35, 30, 35, 42"
sm_j10,PSP269.SCH,solver_optimal,feasible_optimal,25,705.3,29.00,8,,,true,"0, 9, 1, 0, 3, 12, 15, 11, 18, 7"
sm_j10,PSP270.SCH,solver_optimal,feasible_optimal,67,673.2,29.00,8,,,true,"14, 22, 32, 4, 44, 0, 46, 40, 56, 66"
sm_j10,PSP241.SCH,solver_optimal,feasible_optimal,59,4257.0,29.00,8,,,true,"0, 33, 54, 38, 24, 14, 9, 50, 44, 58"
sm_j10,PSP88.SCH,solver_optimal,feasible_optimal,30,16784.6,29.00,8,,,true,"0, 19, 15, 0, 7, 7, 23, 23, 6, 16"
